nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Ignacia Pizarro Cabrera,10000077-6,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,6.5,Las Vocales y Consonantes
Ignacia Pizarro Cabrera,10000077-6,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,5.1,Figuras Geométricas
Ignacia Pizarro Cabrera,10000077-6,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,6.5,Mi Familia y Comunidad
Ignacia Pizarro Cabrera,10000077-6,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,5.6,Lectura de Palabras
Ignacia Pizarro Cabrera,10000077-6,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,5.4,Números hasta el 50
Ignacia Pizarro Cabrera,10000077-6,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,7.0,El Cuerpo Humano
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,4.7,Números hasta el 20
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,6.5,Comprensión Lectora
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,4.6,Suma y Resta Básica
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,6.8,Los Seres Vivos
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,5.2,Las Vocales y Consonantes
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,4.0,Figuras Geométricas
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,5.1,Mi Familia y Comunidad
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,4.8,Lectura de Palabras
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,6.3,Números hasta el 50
Manuel Gallardo Robles,10000078-4,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,4.7,El Cuerpo Humano
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,6.2,Números hasta el 20
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,6.6,Comprensión Lectora
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,5.1,Suma y Resta Básica
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,5.1,Los Seres Vivos
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,5.9,Las Vocales y Consonantes
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,5.4,Figuras Geométricas
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,4.6,Mi Familia y Comunidad
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,6.8,Lectura de Palabras
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,5.0,Números hasta el 50
Renata Valenzuela Lagos,10000079-2,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,4.0,El Cuerpo Humano
Mateo Castillo Moya,10000080-6,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,6.8,Números hasta el 20
Mateo Castillo Moya,10000080-6,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,5.4,Comprensión Lectora
Mateo Castillo Moya,10000080-6,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,5.1,Suma y Resta Básica
Mateo Castillo Moya,10000080-6,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,6.7,Los Seres Vivos
Mateo Castillo Moya,10000080-6,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,5.7,Las Vocales y Consonantes
Mateo Castillo Moya,10000080-6,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,4.9,Figuras Geométricas
Mateo Castillo Moya,10000080-6,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,6.1,Mi Familia y Comunidad
Mateo Castillo Moya,10000080-6,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,6.9,Lectura de Palabras
Mateo Castillo Moya,10000080-6,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,4.6,Números hasta el 50
Mateo Castillo Moya,10000080-6,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,5.5,El Cuerpo Humano
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,5.9,Números hasta el 20
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,6.7,Comprensión Lectora
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,6.5,Suma y Resta Básica
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,6.4,Los Seres Vivos
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,5.8,Las Vocales y Consonantes
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,4.7,Figuras Geométricas
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,5.3,Mi Familia y Comunidad
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,5.9,Lectura de Palabras
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,6.6,Números hasta el 50
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,4.5,El Cuerpo Humano
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,4.4,Números hasta el 20
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,5.0,Comprensión Lectora
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,6.5,Suma y Resta Básica
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,4.6,Los Seres Vivos
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,5.5,Las Vocales y Consonantes
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,5.0,Figuras Geométricas
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,5.0,Mi Familia y Comunidad
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,4.1,Lectura de Palabras
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,4.7,Números hasta el 50
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,6.1,El Cuerpo Humano
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,5.8,Números hasta el 20
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,5.2,Comprensión Lectora
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,4.3,Suma y Resta Básica
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,6.0,Los Seres Vivos
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,4.1,Las Vocales y Consonantes
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,6.8,Figuras Geométricas
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,4.2,Mi Familia y Comunidad
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,5.1,Lectura de Palabras
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,5.8,Números hasta el 50
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,5.2,El Cuerpo Humano
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,5.0,Números hasta el 20
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,4.8,Comprensión Lectora
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,4.8,Suma y Resta Básica
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,6.9,Los Seres Vivos
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,4.3,Las Vocales y Consonantes
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,6.6,Figuras Geométricas
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,6.0,Mi Familia y Comunidad
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,5.9,Lectura de Palabras
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,5.2,Números hasta el 50
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,5.8,El Cuerpo Humano
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,6.6,Números hasta el 20
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,6.5,Comprensión Lectora
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,4.5,Suma y Resta Básica
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,5.6,Los Seres Vivos
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,4.2,Las Vocales y Consonantes
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,5.2,Figuras Geométricas
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,6.9,Mi Familia y Comunidad
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,5.0,Lectura de Palabras
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,6.0,Números hasta el 50
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,6.4,El Cuerpo Humano
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,4.7,Números hasta el 20
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,4.3,Comprensión Lectora
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,4.5,Suma y Resta Básica
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,5.3,Los Seres Vivos
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,4.9,Las Vocales y Consonantes
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,4.4,Figuras Geométricas
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,5.1,Mi Familia y Comunidad
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,4.5,Lectura de Palabras
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,4.0,Números hasta el 50
Alberto Poblete Aguilar,10000086-5,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,6.4,El Cuerpo Humano
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,6.4,Números hasta el 20
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,6.6,Comprensión Lectora
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,6.1,Suma y Resta Básica
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,4.4,Los Seres Vivos
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,4.1,Las Vocales y Consonantes
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,4.1,Figuras Geométricas
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,6.4,Mi Familia y Comunidad
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,4.8,Lectura de Palabras
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,6.5,Números hasta el 50
Daniela Osorio Carvajal,10000087-3,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,6.2,El Cuerpo Humano
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,5.7,Números hasta el 20
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,6.2,Comprensión Lectora
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,4.1,Suma y Resta Básica
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,4.0,Los Seres Vivos
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,5.1,Las Vocales y Consonantes
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,5.9,Figuras Geométricas
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,5.2,Mi Familia y Comunidad
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,5.0,Lectura de Palabras
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,5.1,Números hasta el 50
Roberto Pavez Saavedra,10000088-1,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,6.7,El Cuerpo Humano
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-03-15,prueba,6.6,Números hasta el 20
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-03-20,tarea,6.8,Comprensión Lectora
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-04-10,prueba,6.3,Suma y Resta Básica
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-04-15,tarea,6.7,Los Seres Vivos
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-05-05,prueba,6.0,Las Vocales y Consonantes
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-05-12,tarea,6.3,Figuras Geométricas
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Historia,Prof. Claudia Soto,2025-05-20,tarea,6.5,Mi Familia y Comunidad
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Lenguaje,Prof. Rosa Vega,2025-06-03,prueba,5.2,Lectura de Palabras
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Matemáticas,Prof. Luis Morales,2025-06-10,prueba,6.6,Números hasta el 50
Gabriela Flores Muñoz,10000089-k,1ro Básico,B,Ciencias,Prof. Roberto Muñoz,2025-06-18,tarea,5.8,El Cuerpo Humano
