nombre,rut,curso,seccion,fecha,estado
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-05,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-06,justificado
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-09,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-10,ausente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-11,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-12,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-13,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-16,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-17,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-18,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-19,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-23,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-24,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-25,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-26,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-27,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-06-30,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-01,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-02,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-03,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-04,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-21,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-22,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-23,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-24,tardanza
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-25,ausente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-28,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-29,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-30,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-07-31,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-01,ausente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-04,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-05,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-06,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-07,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-08,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-11,ausente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-12,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-13,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-14,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-18,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-19,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-20,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-21,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-22,tardanza
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-25,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-26,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-27,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-28,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-08-29,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-01,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-02,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-03,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-04,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-05,ausente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-08,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-09,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-10,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-11,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-12,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-15,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-16,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-17,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-22,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-23,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-24,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-25,ausente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-26,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-29,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-09-30,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-01,ausente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-02,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-03,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-06,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-07,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-08,tardanza
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-09,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-10,tardanza
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-13,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-14,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-15,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-16,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-17,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-20,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-21,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-22,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-23,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-24,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-27,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-28,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-29,ausente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-10-30,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-03,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-04,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-05,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-06,ausente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-07,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-10,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-11,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-12,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-13,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-14,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-17,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-18,tardanza
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-19,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-20,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-21,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-24,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-25,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-26,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-27,presente
Valentina González Contreras,10000002-4,1ro Básico,A,2025-11-28,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-03,ausente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-04,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-05,tardanza
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-06,ausente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-07,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-10,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-11,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-12,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-13,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-14,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-17,ausente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-18,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-19,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-20,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-21,tardanza
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-24,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-25,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-26,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-27,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-03-28,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-01,ausente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-02,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-03,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-04,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-07,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-08,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-09,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-10,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-11,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-14,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-15,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-16,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-17,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-21,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-22,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-23,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-24,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-25,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-28,ausente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-29,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-04-30,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-02,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-05,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-06,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-07,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-08,justificado
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-09,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-12,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-13,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-14,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-15,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-16,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-19,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-20,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-22,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-23,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-26,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-27,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-28,justificado
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-29,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-05-30,ausente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-02,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-03,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-04,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-05,justificado
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-06,ausente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-09,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-10,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-11,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-12,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-13,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-16,ausente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-17,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-18,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-19,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-23,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-24,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-25,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-26,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-27,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-06-30,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-01,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-02,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-03,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-04,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-21,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-22,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-23,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-24,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-25,ausente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-28,presente
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,2025-07-29,presente
