nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Benjamín Torres Castro,10000003-2,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,73,Evaluación Final Historia
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,74,Números del 0 al 10
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,45,Números hasta el 20
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,77,Suma sin Reserva
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,87,Suma y Resta Básica
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,46,Figuras Geométricas
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,80,Números hasta el 50
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,55,Las Vocales
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,98,Comprensión Lectora Inicial
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,66,Consonantes M, P, L
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,69,Lectura de Sílabas
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,47,Escritura de Palabras
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,60,Lectura de Palabras
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,56,Los Seres Vivos
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,71,Animales y Plantas
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,53,Partes del Cuerpo Humano
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,52,Los Sentidos
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,44,Hábitos Saludables
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,65,Los Animales y sus Características
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,89,Mi Familia
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,70,La Casa y la Familia
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,74,Mi Escuela
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,70,La Comunidad
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,89,Oficios y Profesiones
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,92,Símbolos Patrios
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,67,Números hasta el 70
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,49,Números hasta el 100
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,56,Suma con Reserva
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,89,Resta sin Reserva
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,50,Problemas Matemáticos
Martina Fernández Díaz,10000004-0,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,79,Evaluación Final Matemáticas
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,91,Lectura de Oraciones
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,67,Comprensión de Textos Breves
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,90,La Oración Simple
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,96,Artículos y Sustantivos
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,60,Escritura Creativa
Martina Fernández Díaz,10000004-0,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,54,Evaluación Final Lenguaje
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,93,Las Plantas y sus Partes
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,73,Ciclo de Vida de las Plantas
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,70,El Agua en la Naturaleza
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,79,Estados del Agua
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,69,El Sol y la Tierra
Martina Fernández Díaz,10000004-0,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,51,Evaluación Final Ciencias
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,77,Mi País Chile
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,77,Regiones de Chile
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,82,Fiestas Patrias
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,63,Pueblos Originarios
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,57,Derechos y Deberes
Martina Fernández Díaz,10000004-0,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,76,Evaluación Final Historia
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,98,Números del 0 al 10
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,89,Números hasta el 20
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,74,Suma sin Reserva
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,60,Suma y Resta Básica
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,100,Figuras Geométricas
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,82,Números hasta el 50
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,69,Las Vocales
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,81,Comprensión Lectora Inicial
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,52,Consonantes M, P, L
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,73,Lectura de Sílabas
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,56,Escritura de Palabras
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,55,Lectura de Palabras
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,84,Los Seres Vivos
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,93,Animales y Plantas
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,56,Partes del Cuerpo Humano
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,52,Los Sentidos
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,100,Hábitos Saludables
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,54,Los Animales y sus Características
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,55,Mi Familia
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,55,La Casa y la Familia
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,68,Mi Escuela
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,84,La Comunidad
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,100,Oficios y Profesiones
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,67,Símbolos Patrios
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,100,Números hasta el 70
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,99,Números hasta el 100
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,43,Suma con Reserva
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,81,Resta sin Reserva
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,97,Problemas Matemáticos
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,49,Evaluación Final Matemáticas
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,43,Lectura de Oraciones
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,93,Comprensión de Textos Breves
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,73,La Oración Simple
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,96,Artículos y Sustantivos
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,78,Escritura Creativa
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,100,Evaluación Final Lenguaje
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,47,Las Plantas y sus Partes
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,80,Ciclo de Vida de las Plantas
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,89,El Agua en la Naturaleza
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,95,Estados del Agua
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,93,El Sol y la Tierra
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,66,Evaluación Final Ciencias
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,74,Mi País Chile
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,87,Regiones de Chile
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,81,Fiestas Patrias
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,42,Pueblos Originarios
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,91,Derechos y Deberes
Lucas Muñoz Vargas,10000005-9,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,82,Evaluación Final Historia
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,76,Números del 0 al 10
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,89,Números hasta el 20
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-10,tarea,97,Suma sin Reserva
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-04-25,prueba,47,Suma y Resta Básica
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-05-15,tarea,94,Figuras Geométricas
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-06-20,prueba,62,Números hasta el 50
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-12,tarea,57,Las Vocales
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-03-25,prueba,59,Comprensión Lectora Inicial
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-04-15,tarea,82,Consonantes M, P, L
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-05,prueba,98,Lectura de Sílabas
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-05-28,tarea,75,Escritura de Palabras
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-06-25,prueba,88,Lectura de Palabras
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-14,tarea,51,Los Seres Vivos
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-03-28,prueba,57,Animales y Plantas
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-04-18,tarea,98,Partes del Cuerpo Humano
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-05-10,prueba,64,Los Sentidos
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-05,tarea,83,Hábitos Saludables
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-06-27,prueba,93,Los Animales y sus Características
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-03-17,tarea,95,Mi Familia
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-05,prueba,56,La Casa y la Familia
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-04-28,tarea,43,Mi Escuela
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-05-20,prueba,70,La Comunidad
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-10,tarea,83,Oficios y Profesiones
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-06-28,prueba,44,Símbolos Patrios
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-07-15,tarea,71,Números hasta el 70
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-05,prueba,57,Números hasta el 100
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-08-28,tarea,93,Suma con Reserva
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-09-25,prueba,94,Resta sin Reserva
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,46,Problemas Matemáticos
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,89,Evaluación Final Matemáticas
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,41,Lectura de Oraciones
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,57,Comprensión de Textos Breves
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,95,La Oración Simple
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,51,Artículos y Sustantivos
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,81,Escritura Creativa
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,79,Evaluación Final Lenguaje
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,77,Las Plantas y sus Partes
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,45,Ciclo de Vida de las Plantas
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,88,El Agua en la Naturaleza
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,64,Estados del Agua
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,51,El Sol y la Tierra
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,43,Evaluación Final Ciencias
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,81,Mi País Chile
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,97,Regiones de Chile
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,92,Fiestas Patrias
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,49,Pueblos Originarios
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,48,Derechos y Deberes
Isidora Ramírez Soto,10000006-7,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,69,Evaluación Final Historia
Agustín Contreras Núñez,10000007-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-10,tarea,87,Números del 0 al 10
Agustín Contreras Núñez,10000007-5,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-03-20,prueba,47,Números hasta el 20
